playerID,b_G,b_AB,b_R,b_H,b_2B,b_3B,b_HR,b_RBI,b_SB,b_CS,b_BB,b_SO,b_GIDP
russoke01,31,49,5,9,2,0,0,4.0,1.0,0.0,3,9.0,0.0
russoma01,122,235,23,50,8,1,0,25.0,1.0,0.0,17,53.0,4.0
rustedi01,8,5,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0
ruszkha01,40,84,8,20,2,0,3,10.0,0.0,0.0,6,16.0,3.0
ruthba01,2503,8398,2174,2873,506,136,714,2217.0,123.0,117.0,2062,1330.0,2.0
rutheji01,1,2,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0
ruthejo01,22,31,3,9,1,0,0,3.0,0.0,0.0,1,11.0,0.0
ruthvdi01,363,671,42,123,18,5,1,44.0,2.0,5.0,16,212.0,9.0
rutlejo01,370,1101,156,284,51,14,20,111.0,24.0,3.0,71,275.0,20.0
rutnemi01,12,48,4,12,1,0,1,4.0,0.0,0.0,3,2.0,4.0
ryalma01,127,223,19,47,11,0,7,31.0,1.0,0.0,10,34.0,7.0
ryalru01,134,266,30,70,13,3,6,20.0,0.0,3.0,14,88.0,3.0
ryanbj01,560,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
ryanbl01,386,1330,127,318,36,13,8,133.0,6.0,0.0,57,184.0,41.0
ryanbr01,896,2591,304,604,116,18,19,203.0,67.0,25.0,198,490.0,47.0
ryanbu01,166,571,79,161,18,10,1,63.0,21.0,0.0,41,13.0,0.0
ryanco01,1184,3982,535,988,181,42,56,381.0,69.0,12.0,518,514.0,92.0
ryancy01,9,33,4,7,1,0,0,3.0,1.0,0.0,3,2.0,0.0
ryandu01,27,70,7,18,3,0,2,11.0,0.0,1.0,9,25.0,2.0
ryanja01,616,2192,245,476,69,29,4,189.0,32.0,0.0,85,155.0,0.0
ryanja02,25,31,5,5,1,0,0,2.0,0.0,0.0,4,15.0,0.0
ryanja03,2,3,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
ryanja04,24,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
ryanji01,2014,8172,1643,2513,451,157,118,1093.0,419.0,0.0,804,491.0,0.0
ryanjo01,156,602,81,125,15,5,1,48.0,13.0,4.0,15,53.0,2.0
ryanjo02,7,25,2,2,0,0,0,0.0,0.0,0.0,2,0.0,0.0
ryanjo03,9,34,2,5,0,1,0,0.0,0.0,0.0,2,0.0,0.0
ryanke01,240,8,0,1,0,0,0,0.0,0.0,0.0,0,4.0,0.0
ryanky01,177,2,0,0,0,0,0,0.0,0.0,0.0,1,1.0,0.0
ryanmi01,2,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
ryanmi02,636,1920,146,370,60,12,28,161.0,4.0,4.0,152,370.0,69.0
ryanmi03,149,299,35,77,18,1,7,35.0,4.0,4.0,20,57.0,11.0
ryanno01,807,852,40,94,10,2,2,36.0,3.0,3.0,38,371.0,11.0
ryanro01,249,268,18,51,8,0,1,12.0,0.0,2.0,20,64.0,1.0
ryanro02,55,64,8,15,2,1,2,7.0,0.0,0.0,5,21.0,0.0
rybami01,250,247,18,58,6,0,0,24.0,0.0,0.0,22,31.0,5.0
ryderto01,8,28,4,7,1,0,0,0.0,0.0,0.0,2,0.0,0.0
ryege01,17,39,3,7,0,0,0,1.0,0.0,0.0,2,5.0,0.0
ryersga01,29,24,0,1,0,0,0,0.0,0.0,0.0,2,5.0,2.0
ryuhy01,140,213,19,38,8,1,1,12.0,0.0,0.0,12,94.0,1.0
ryuja01,28,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
rzepcma01,506,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
saarlki01,165,41,1,3,2,0,0,5.0,0.0,0.0,1,12.0,0.0
sabatcc01,562,121,7,25,3,0,3,15.0,0.0,0.0,2,36.0,7.0
sabeler01,50,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0
saberbr01,403,190,13,23,4,0,0,1.0,0.0,0.0,13,49.0,1.0
saboal01,5,8,1,3,0,0,0,1.0,0.0,0.0,0,2.0,0.0
saboch01,911,3354,494,898,214,17,116,426.0,120.0,49.0,274,460.0,70.0
saccoma01,10,10,1,2,1,0,1,2.0,0.0,0.0,0,3.0,0.0
sackafr01,14,34,3,9,0,0,0,6.0,0.0,0.0,3,6.0,1.0
sackibr01,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
sadecra01,587,789,59,151,21,4,5,56.0,0.0,1.0,27,161.0,7.0
sadekmi01,383,813,88,184,30,4,5,74.0,6.0,1.0,108,97.0,22.0
sadlebi01,39,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
sadleca01,42,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
sadleca02,59,6,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0
sadledo01,418,768,125,155,29,8,6,46.0,25.0,12.0,55,163.0,8.0
sadlera01,3,8,1,2,0,0,1,1.0,0.0,0.0,0,1.0,0.0
sadowbo01,184,329,38,73,9,3,7,46.0,3.0,1.0,33,63.0,6.0
sadowbo02,115,129,9,13,1,0,0,6.0,0.0,0.0,2,57.0,3.0
sadowed01,217,495,55,100,20,1,12,39.0,5.0,4.0,39,94.0,13.0
sadowji01,4,1,0,0,0,0,0,0.0,0.0,0.0,1,1.0,0.0
sadowry01,6,10,0,1,0,0,0,0.0,0.0,0.0,0,6.0,0.0
sadowte01,43,13,1,2,0,0,0,0.0,0.0,0.0,1,3.0,0.0
sadzeco01,33,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
saenzch01,1,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
saenzol01,733,1663,226,438,106,5,73,275.0,3.0,4.0,148,355.0,49.0
saffeto01,271,602,91,143,15,1,6,40.0,9.0,1.0,59,108.0,7.0
sageha01,81,275,40,41,8,4,2,25.0,10.0,0.0,29,0.0,0.0
sageraj01,123,14,0,1,0,1,0,2.0,0.0,0.0,0,6.0,0.0
sagerpo01,8,39,9,11,0,0,0,5.0,5.0,1.0,2,2.0,1.0
sagmoma01,21,43,2,6,2,0,1,4.0,0.0,0.0,2,13.0,1.0
saiervi01,865,2948,455,775,143,61,55,395.0,121.0,26.0,378,369.0,0.0
sainjo01,433,774,69,190,28,4,3,101.0,0.0,0.0,24,20.0,25.0
saipemi01,2,1,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0
saitota01,338,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0
sakatle01,565,1289,163,296,46,4,25,109.0,30.0,17.0,97,158.0,33.0
saladty01,326,978,109,221,33,6,19,92.0,28.0,13.0,62,247.0,29.0
salasfe01,496,7,0,1,0,0,0,0.0,0.0,0.0,0,3.0,0.0
salasju01,47,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
salasma01,509,1292,142,319,49,10,38,143.0,3.0,3.0,89,163.0,25.0
salasma02,13,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
salazan01,383,886,69,188,33,6,2,59.0,6.0,6.0,19,150.0,13.0
salazda01,109,14,1,0,0,0,0,0.0,0.0,0.0,0,12.0,0.0
salazje01,168,298,44,69,15,4,4,31.0,5.0,2.0,44,83.0,4.0
salazlu01,1302,4101,438,1070,144,33,94,455.0,117.0,51.0,179,653.0,78.0
salazos01,199,372,50,100,16,2,14,62.0,1.0,3.0,43,58.0,13.0
salech01,312,25,1,3,1,0,0,0.0,0.0,0.0,0,13.0,0.0
salefr01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
salesed01,51,189,19,43,7,3,1,23.0,3.0,0.0,16,15.0,0.0
salisbi01,2,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
salisha01,49,181,20,24,2,0,0,0.0,0.0,0.0,5,7.0,0.0
salkebi01,356,850,111,232,39,2,31,132.0,6.0,0.0,182,101.0,19.0
salkero01,45,32,1,1,0,0,0,0.0,0.0,0.0,1,21.0,0.0
sallesl01,476,924,57,158,12,4,2,52.0,2.0,0.0,46,233.0,0.0
salmobr01,26,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
salmoch01,658,1667,202,415,70,6,31,149.0,46.0,24.0,89,233.0,25.0
salmoro01,2,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
salmoti01,1672,5934,986,1674,339,24,299,1016.0,48.0,42.0,970,1360.0,98.0
saloman01,3,3,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
saltaja01,895,2852,377,662,161,6,110,381.0,5.0,7.0,304,984.0,48.0
saltzja01,278,764,131,199,26,5,10,82.0,9.0,4.0,105,80.0,1.0
salvegu01,2,5,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0
salveja01,88,77,8,20,5,0,3,10.0,0.0,0.0,3,9.0,1.0
salvoma01,135,232,10,30,4,1,1,16.0,0.0,0.0,17,88.0,6.0
samarje01,372,350,16,44,14,0,3,22.0,0.0,0.0,7,154.0,5.0
sambijo01,462,52,4,7,1,0,0,4.0,0.0,0.0,10,19.0,0.0
samcoed01,4,11,0,0,0,0,0,0.0,0.0,0.0,1,2.0,0.0
samforo01,158,334,31,73,14,2,5,27.0,2.0,1.0,17,46.0,12.0
sammocl01,31,68,3,12,1,0,1,4.0,0.0,0.0,6,15.0,3.0
sampebi01,182,27,2,3,0,0,0,1.0,0.0,0.0,0,15.0,0.0
samplbi01,826,2516,371,684,127,9,46,230.0,98.0,31.0,195,230.0,36.0
sampsad01,42,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
sampsbe01,35,3,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0
sampsch01,175,55,5,7,0,0,0,0.0,0.0,0.0,1,22.0,0.0
sampske01,31,23,1,0,0,0,0,0.0,0.0,0.0,0,17.0,1.0
samueam01,144,368,23,79,18,0,3,25.0,0.0,4.0,16,82.0,5.0
samuejo01,2,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
samueju01,1720,6081,873,1578,287,102,161,703.0,396.0,143.0,440,1442.0,81.0
samuero01,20,3,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0
samulik01,24,74,5,17,2,0,0,5.0,5.0,0.0,5,7.0,0.0
sanabal01,28,41,1,2,0,0,0,0.0,0.0,0.0,1,21.0,0.0
sanabca01,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
sanbegu01,31,69,2,12,1,0,0,4.0,0.0,0.0,3,8.0,0.0
sanchaa01,150,12,0,0,0,0,0,0.0,0.0,0.0,1,5.0,0.0
sanchad01,90,160,17,42,9,1,0,15.0,0.0,2.0,3,43.0,2.0
sanchal01,109,214,28,49,7,3,8,21.0,4.0,5.0,1,66.0,7.0
sanchal02,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
sanchal03,427,1527,193,452,56,21,6,111.0,122.0,58.0,76,233.0,17.0
sanchal04,5,9,0,1,0,0,0,0.0,0.0,0.0,1,3.0,2.0
sanchan01,351,346,8,29,1,1,0,8.0,0.0,0.0,17,169.0,6.0
sanchan02,185,570,67,145,19,4,1,54.0,3.0,1.0,38,93.0,11.0
sanchan03,8,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
sanchbr01,195,11,1,1,0,0,0,1.0,0.0,0.0,0,3.0,1.0
sanchca01,658,2239,252,548,113,24,32,215.0,30.0,23.0,160,519.0,38.0
sanchce01,105,314,30,76,11,3,1,30.0,1.0,1.0,14,42.0,9.0
sanchdu01,289,9,2,1,1,0,0,2.0,0.0,0.0,0,2.0,1.0
sanched01,47,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
sanchfe01,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
sanchfr01,904,3402,434,1012,215,17,48,371.0,13.0,9.0,180,420.0,67.0
sanchga01,700,1998,236,508,126,4,61,266.0,12.0,1.0,225,368.0,55.0
sanchga02,421,1549,245,366,65,1,115,286.0,4.0,2.0,168,461.0,33.0
sanchhe01,347,783,60,186,38,0,21,120.0,0.0,1.0,34,207.0,17.0
sanchhu01,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
sanchis01,30,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
sanchje01,179,142,10,25,0,1,0,6.0,0.0,0.0,3,41.0,1.0
sanchje02,10,25,1,1,1,0,0,2.0,0.0,0.0,4,11.0,1.0
sanchjo01,196,200,10,23,6,1,0,9.0,0.0,0.0,8,103.0,1.0
sanchlu01,194,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
sanchor01,73,110,11,24,3,2,0,12.0,1.0,0.0,7,19.0,3.0
sanchra01,49,14,1,3,1,0,0,0.0,0.0,0.0,0,3.0,0.0
sanchre01,1490,4850,549,1317,193,32,15,389.0,55.0,32.0,229,508.0,136.0
sanchri01,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
sanchro01,28,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
sanchsi01,7,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
sanchto01,52,144,14,37,5,0,4,18.0,0.0,0.0,7,46.0,2.0
sandbja01,196,630,83,139,38,2,25,92.0,4.0,2.0,65,236.0,12.0
sandbry01,2164,8385,1318,2386,403,76,282,1061.0,344.0,107.0,761,1260.0,139.0
sandean01,13,25,3,6,3,0,0,4.0,0.0,0.0,2,5.0,1.0
sandebe01,247,948,132,257,43,16,5,113.0,27.0,0.0,47,62.0,0.0
sandeda01,22,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
sandede01,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
sandede02,641,2123,308,558,72,43,39,168.0,186.0,63.0,159,352.0,23.0
sandejo01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
sandeke01,409,52,6,6,0,0,0,2.0,0.0,0.0,5,13.0,0.0
sandera01,630,2182,321,597,114,19,42,329.0,8.0,0.0,328,216.0,39.0
sandere01,26,99,12,27,7,0,3,10.0,1.0,0.0,5,20.0,2.0
sandere02,1777,6241,1037,1666,341,60,305,983.0,304.0,115.0,674,1614.0,121.0
sandero01,31,59,7,8,0,2,0,5.0,0.0,0.0,3,9.0,0.0
sandero02,14,11,0,0,0,0,0,0.0,0.0,0.0,0,9.0,0.0
sandesc01,473,474,20,46,13,0,2,26.0,0.0,0.0,26,224.0,3.0
sandesc02,236,129,4,25,6,0,0,8.0,1.0,0.0,5,42.0,0.0
sandewa01,12,21,1,1,0,0,0,0.0,0.0,0.0,0,7.0,0.0
sandhe01,848,3033,457,781,145,32,18,251.0,21.0,8.0,382,340.0,0.0
sandlmi01,195,446,34,107,19,2,2,31.0,2.0,0.0,38,45.0,7.0
sandoda01,31,40,2,8,1,0,0,4.0,0.0,0.0,4,4.0,2.0
sandofr01,11,17,1,3,1,0,0,0.0,0.0,0.0,1,3.0,0.0
sandopa01,1311,4536,537,1266,262,21,149,628.0,12.0,13.0,346,732.0,147.0
sandopa02,19,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0
sandsch01,93,145,15,31,6,1,6,23.0,0.0,0.0,36,35.0,4.0
sandsje01,156,420,36,100,22,1,10,57.0,3.0,3.0,38,126.0,10.0
sandtto01,42,67,6,14,1,0,0,3.0,0.0,0.0,7,9.0,1.0
sanfoch01,19,36,4,6,1,1,0,5.0,0.0,0.0,1,7.0,1.0
sanfofr01,165,229,22,39,9,0,1,10.0,0.0,1.0,12,67.0,1.0
sanfoja01,47,153,13,32,4,4,0,11.0,0.0,0.0,9,24.0,0.0
sanfoja02,393,665,51,105,19,2,3,37.0,0.0,1.0,45,240.0,13.0
sanfomo01,27,16,0,0,0,0,0,0.0,0.0,0.0,1,9.0,0.0
sanguma01,1448,5062,566,1500,205,57,65,585.0,35.0,38.0,223,331.0,144.0
saniced01,20,17,5,5,1,0,3,8.0,1.0,0.0,2,5.0,0.0
sanitam01,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
sankebe01,72,169,21,36,2,5,0,14.0,0.0,0.0,16,14.0,0.0
sanomi01,539,1972,317,475,99,6,131,340.0,2.0,2.0,265,834.0,39.0
santaan01,6,2,0,0,0,0,0,1.0,0.0,0.0,0,0.0,0.0
santaan02,176,664,79,167,41,3,32,99.0,2.0,3.0,35,140.0,4.0
santaca01,1495,5333,799,1325,301,16,240,796.0,46.0,18.0,991,1056.0,138.0
santada01,509,1624,239,422,87,22,42,188.0,71.0,24.0,80,448.0,23.0
santade01,17,4,0,2,1,0,0,2.0,0.0,0.0,0,1.0,0.0
santado01,516,1680,233,428,87,2,77,244.0,30.0,12.0,209,612.0,37.0
santaed01,88,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
santaer01,387,103,11,13,3,0,0,8.0,0.0,0.0,2,49.0,2.0
santafp01,665,1691,258,415,87,14,21,162.0,37.0,18.0,240,319.0,19.0
santajo01,360,248,11,40,12,1,1,9.0,0.0,0.0,9,78.0,1.0
santaju01,209,16,0,2,0,0,0,1.0,0.0,0.0,0,8.0,0.0
santama01,10,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
santape01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
santara01,668,2021,188,497,74,5,13,156.0,3.0,7.0,138,234.0,61.0
santibe01,1978,6951,755,1830,323,41,217,920.0,91.0,69.0,430,1270.0,204.0
santihe01,257,20,0,3,0,0,0,0.0,0.0,0.0,0,8.0,2.0
santijo01,27,9,4,4,0,0,0,0.0,0.0,0.0,2,1.0,0.0
santijo02,172,162,16,28,6,0,1,7.0,0.0,0.0,8,46.0,2.0
santijo03,229,5,0,0,0,0,0,0.0,0.0,0.0,2,4.0,0.0
santira01,920,2436,295,592,85,18,30,214.0,30.0,15.0,203,420.0,38.0
santoal01,127,137,4,15,0,0,1,5.0,0.0,0.0,6,61.0,3.0
santoan01,41,92,11,19,4,1,3,7.0,1.0,1.0,5,25.0,2.0
santoan02,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
santoch01,3,7,2,3,0,0,1,2.0,0.0,0.0,1,2.0,0.0
santofr01,8,15,2,3,2,0,1,1.0,0.0,0.0,0,3.0,0.0
santolu01,25,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
santone01,297,884,77,206,42,4,22,116.0,4.0,7.0,59,165.0,25.0
santoom01,122,322,29,80,14,1,7,41.0,0.0,0.0,15,51.0,11.0
santora01,7,6,0,1,0,0,0,0.0,0.0,0.0,1,3.0,0.0
santoro01,2243,8143,1138,2254,365,67,342,1331.0,35.0,41.0,1108,1343.0,256.0
santose01,194,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
santovi01,186,124,5,12,2,0,0,2.0,0.0,0.0,2,48.0,1.0
santred01,6,22,1,4,0,0,0,0.0,0.0,0.0,1,2.0,0.0
sappeda01,95,251,28,63,17,0,2,17.0,4.0,2.0,17,40.0,3.0
sardibr01,10,9,6,3,0,0,0,2.0,0.0,0.0,2,1.0,2.0
sardida01,59,151,16,25,4,1,3,15.0,0.0,0.0,15,55.0,3.0
sardilu01,182,459,50,103,12,2,5,32.0,10.0,3.0,29,110.0,13.0
sarfade01,92,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
sargejo01,66,178,21,45,8,5,2,22.0,2.0,3.0,24,26.0,0.0
sarmima01,229,87,2,9,0,0,0,4.0,0.0,0.0,4,27.0,0.0
sarnibi01,390,1182,107,311,50,11,22,151.0,6.0,5.0,89,135.0,35.0
sasakka01,228,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
sassema01,534,1189,103,317,69,7,16,156.0,1.0,3.0,55,104.0,32.0
sassero01,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
satinjo01,116,251,28,61,18,0,3,22.0,1.0,1.0,37,82.0,7.0
satrito01,674,1623,130,365,53,5,21,157.0,7.0,8.0,214,225.0,49.0
saturlu01,25,10,1,1,1,0,0,1.0,1.0,0.0,1,4.0,0.0
saucifr01,18,14,4,1,1,0,0,1.0,0.0,0.0,3,4.0,1.0
saucike01,139,18,0,1,0,0,0,0.0,0.0,0.0,0,11.0,0.0
sauered01,189,457,45,117,25,2,5,57.0,3.0,0.0,33,77.0,10.0
sauerha01,1399,4796,709,1278,200,19,288,876.0,11.0,4.0,561,714.0,107.0
sauersc01,472,7,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0.0
saundde01,8,5,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0
saunddo01,28,67,8,14,2,0,0,0.0,0.0,0.0,3,4.0,2.0
saundjo01,236,128,3,17,1,0,0,6.0,1.0,0.0,6,34.0,1.0
saundmi01,775,2455,324,570,123,19,81,263.0,55.0,23.0,255,711.0,34.0
saundru01,5,15,2,2,1,0,0,2.0,0.0,0.0,3,2.0,0.0
saundto01,62,39,2,5,0,0,1,1.0,0.0,0.0,2,19.0,0.0
saupowa01,82,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
sauteal01,14,41,1,4,0,0,0,0.0,0.0,0.0,11,0.0,0.0
sauveri01,34,3,0,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0
savagbo01,129,104,6,9,0,0,0,0.0,0.0,0.0,18,51.0,0.0
savagdo01,105,297,36,76,8,5,4,27.0,2.0,1.0,23,55.0,10.0
savagja01,20,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
savagji01,148,503,82,139,9,9,1,26.0,17.0,0.0,69,32.0,0.0
savagte01,642,1375,202,321,51,11,34,163.0,49.0,24.0,200,272.0,40.0
saverbo01,379,861,114,206,27,6,6,47.0,23.0,9.0,73,149.0,20.0
saverjo01,44,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
saviddo01,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
savidra01,5,8,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0.0
savramo01,16,2,2,1,0,0,0,0.0,0.0,0.0,1,0.0,0.0
sawatca01,633,1449,133,351,46,5,58,213.0,2.0,0.0,191,251.0,31.0
sawyeca01,26,63,11,14,2,0,0,5.0,5.0,0.0,8,9.0,0.0
sawyeri01,74,44,4,8,0,0,0,4.0,0.0,0.0,7,10.0,0.0
sawyewi01,17,47,3,1,0,0,0,0.0,0.0,0.0,3,19.0,0.0
saxda01,37,60,3,16,4,0,1,8.0,0.0,1.0,3,5.0,0.0
saxol01,16,17,4,3,0,0,0,0.0,0.0,0.0,5,3.0,0.0
saxst01,1769,6940,913,1949,278,47,54,550.0,444.0,178.0,556,584.0,146.0
sayji01,57,217,25,57,8,5,1,12.0,0.0,0.0,3,9.0,0.0
saylebi01,30,22,2,6,1,0,0,0.0,0.0,0.0,0,9.0,0.0
saylo01,298,1239,181,287,44,8,5,52.0,0.0,0.0,35,39.0,1.0
sayloph01,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
sborzja01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
sborzjo01,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
scahiro01,124,5,0,0,0,0,0,0.0,0.0,0.0,1,2.0,0.0
scalaje01,80,193,26,43,9,2,1,19.0,3.0,3.0,27,32.0,2.0
scalebo01,61,137,19,34,8,2,3,17.0,1.0,0.0,18,37.0,5.0
scalzjo01,2,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
scalzsk01,11,18,3,6,0,0,0,0.0,1.0,0.0,3,2.0,2.0
scanlbo01,290,30,1,2,0,0,0,3.0,0.0,0.0,1,12.0,3.0
scanldo01,181,416,23,78,11,2,0,23.0,4.0,0.0,34,81.0,0.0
scanlfr01,6,4,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0.0
scanlmo01,3,10,0,0,0,0,0,0.0,1.0,0.0,2,5.0,0.0
scanlpa01,6,24,2,7,1,0,0,0.0,0.0,0.0,0,0.0,0.0
scanlpa02,120,219,17,41,7,1,4,28.0,0.0,1.0,31,51.0,8.0
scantpa01,8,3,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0
scarbra01,318,456,32,85,10,1,1,35.0,0.0,0.0,18,81.0,13.0
scarbra02,60,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
scarcma01,159,17,1,0,0,0,0,0.0,0.0,0.0,0,10.0,0.0
scarrru01,285,1037,119,296,44,25,3,120.0,17.0,18.0,49,91.0,0.0
scarsle01,265,898,109,255,34,16,6,109.0,13.0,0.0,37,70.0,21.0
scarsst01,350,830,103,198,44,4,20,86.0,7.0,8.0,70,266.0,9.0
schaapa01,1128,3555,436,869,132,26,57,323.0,43.0,38.0,516,466.0,80.0
schacal01,53,51,9,10,2,0,0,4.0,0.0,0.0,9,7.0,0.0
schacha01,6,2,1,0,0,0,0,0.0,0.0,0.0,1,1.0,0.0
schacsi01,20,2,2,0,0,0,0,0.0,0.0,0.0,1,0.0,1.0
schaege01,1150,3784,496,972,117,48,9,309.0,201.0,1.0,333,438.0,0.0
schaeha01,5,3,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0
schaeje01,225,359,37,73,12,1,2,20.0,8.0,4.0,10,49.0,10.0
schaema01,41,3,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
schafha01,367,1655,339,449,64,15,4,215.0,35.0,17.0,12,45.0,9.0
schafji01,304,574,53,128,28,3,11,56.0,3.0,4.0,49,127.0,24.0
schafjo01,74,16,1,2,0,0,0,1.0,0.0,0.0,0,5.0,0.0
schafjo02,463,1292,171,295,48,9,12,85.0,103.0,30.0,145,383.0,11.0
schaflo01,318,625,71,134,34,8,5,53.0,10.0,3.0,62,136.0,8.0
schaijo01,114,323,25,75,18,1,6,32.0,0.0,1.0,7,40.0,15.0
schalar01,58,45,4,9,0,0,0,2.0,0.0,0.0,4,17.0,1.0
schalbi01,76,156,20,29,3,1,1,11.0,6.0,0.0,24,16.0,0.0
schalge01,52,131,9,33,7,1,2,15.0,0.0,0.0,18,31.0,3.0
schalra01,1762,5306,579,1345,199,49,11,594.0,177.0,69.0,638,355.0,0.0
schalro01,282,1112,100,259,38,5,2,109.0,8.0,10.0,79,95.0,30.0
schanbo01,82,186,14,35,7,4,0,6.0,3.0,2.0,18,47.0,0.0
schanch01,155,194,10,26,1,1,1,7.0,0.0,0.0,13,79.0,2.0
schanwa01,1842,5307,769,1506,264,90,59,710.0,121.0,49.0,849,573.0,0.0
schapjo01,15,50,7,9,1,0,0,0.0,0.0,0.0,7,0.0,0.0
scharar01,205,776,92,189,32,5,0,70.0,11.0,17.0,66,31.0,0.0
scharbi01,46,65,7,10,1,1,0,2.0,0.0,0.0,3,13.0,0.0
scharge01,388,1317,126,316,53,6,2,119.0,28.0,0.0,65,123.0,25.0
scharni01,13,52,5,10,2,1,1,0.0,0.0,0.0,1,0.0,0.0
schatda01,511,242,22,58,8,2,5,29.0,1.0,0.0,18,68.0,5.0
schatje01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schauru01,93,121,9,16,3,1,0,6.0,0.0,0.0,4,19.0,0.0
schebsc01,380,1228,171,294,58,4,61,167.0,13.0,11.0,114,323.0,20.0
scheeal01,281,931,141,262,48,20,5,105.0,41.0,0.0,116,81.0,0.0
scheefr01,15,34,4,9,0,1,1,2.0,1.0,0.0,1,6.0,0.0
scheehe01,120,345,36,73,11,1,6,33.0,4.0,4.0,20,66.0,0.0
scheeow01,6,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schefaa01,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
