playerID,f_G,f_GS,f_InnOuts,f_PO,f_A,f_E,f_DP
varitja01,1488,1372.0,36498.0,10166,541,69.0,72
varnebu01,1,0.0,0.0,1,0,0.0,0
varnedi01,3,0.0,45.0,0,5,1.0,0
varnepe01,67,48.0,1372.0,293,26,4.0,2
varshda01,29,24.0,643.0,99,4,0.0,0
varshga01,227,130.0,3730.0,296,5,11.0,2
varvaan01,166,0.0,551.0,18,18,1.0,2
vasbica01,2,0.0,15.0,0,2,0.0,0
vasquan01,7,7.0,88.0,0,3,2.0,0
vasquan02,10,0.0,15.0,0,1,2.0,0
vasques01,147,6.0,506.0,7,21,3.0,0
vasqujo01,9,0.0,37.0,0,2,0.0,0
vasqura01,9,0.0,48.0,0,1,0.0,0
vasquvi01,19,10.0,184.0,1,11,1.0,0
vastoje01,6,0.0,13.0,0,0,0.0,0
vatchji01,54,17.0,636.0,48,2,1.0,0
vaughar01,1743,0.0,0.0,3308,5119,417.0,875
vaughbo01,152,3.0,105.0,284,387,38.0,48
vaughch01,2,1.0,24.0,0,2,0.0,0
vaughde01,8,0.0,46.0,0,0,0.0,0
vaughfa01,935,0.0,23163.0,4552,799,302.0,221
vaughfr01,106,0.0,0.0,239,267,31.0,51
vaughgl01,10,9.0,207.0,13,20,3.0,1
vaughgr01,1266,1241.0,31817.0,2518,65,38.0,10
vaughhi01,390,25.0,672.0,92,740,74.0,17
vaughmo01,1305,1297.0,33609.0,10947,703,139.0,1119
vaughpo01,24,0.0,0.0,4,19,4.0,0
vaughro01,2,0.0,0.0,0,0,0.0,0
vazquch01,462,402.0,10907.0,3618,231,21.0,25
vazquja01,450,443.0,8520.0,162,418,13.0,42
vazqura01,663,493.0,13690.0,701,1282,52.0,268
veachal01,2,0.0,0.0,2,1,0.0,1
veachbo01,1741,0.0,0.0,3754,207,150.0,42
veachpe01,101,0.0,2457.0,756,73,30.0,42
vealco01,231,169.0,4681.0,326,518,21.0,100
vealdo01,105,0.0,207.0,3,5,2.0,1
vealebo01,397,255.0,5777.0,37,270,21.0,19
veddelo01,1,0.0,0.0,0,2,0.0,0
vegaje01,21,16.0,454.0,107,9,3.0,9
veigeal01,2,0.0,0.0,0,0,1.0,0
veilbu01,13,1.0,228.0,4,19,0.0,0
velanjo01,172,67.0,2238.0,157,265,11.0,59
velarra01,1312,1089.0,29172.0,1965,2864,149.0,622
velasgu01,49,32.0,855.0,240,22,5.0,21
velasvi01,132,106.0,1676.0,30,64,10.0,7
velazan01,65,29.0,899.0,50,80,1.0,14
velazca01,18,0.0,115.0,2,7,0.0,0
velazfr01,16,8.0,254.0,63,3,1.0,0
velazgi01,31,18.0,568.0,26,54,3.0,7
velazhe01,89,19.0,498.0,12,16,2.0,3
velezeu01,207,137.0,3939.0,285,196,20.0,38
velezot01,320,273.0,7222.0,790,37,19.0,24
veltmpa01,14,0.0,0.0,30,3,0.0,0
venabma01,471,275.0,8523.0,688,22,13.0,3
venabwi01,868,692.0,19180.0,1571,19,19.0,4
venafmi01,307,0.0,760.0,12,52,6.0,6
vendipa01,61,0.0,217.0,2,7,0.0,1
ventejo01,292,1.0,816.0,11,47,6.0,1
ventomi01,10,5.0,168.0,15,1,0.0,1
venturo01,2052,1885.0,50147.0,2215,3616,227.0,430
ventuvi01,15,0.0,0.0,30,1,4.0,0
ventuyo01,94,93.0,1643.0,48,65,10.0,4
verasda01,53,0.0,185.0,1,6,0.0,0
verasjo01,440,0.0,1269.0,28,34,2.0,1
verasqu01,731,706.0,18449.0,1556,2056,55.0,450
veraswi01,84,79.0,2094.0,56,150,19.0,18
verbaem01,807,0.0,0.0,1996,2180,124.0,534
verbajo01,92,17.0,622.0,18,49,4.0,6
verblge01,56,0.0,0.0,111,142,5.0,32
verdeal01,1,0.0,0.0,0,0,0.0,0
verdifr01,1,0.0,0.0,0,0,0.0,0
verdual01,185,151.0,4167.0,294,14,7.0,1
verdury01,1,1.0,5.0,0,0,0.0,0
verekto01,2,0.0,0.0,0,1,0.0,0
veresda01,605,0.0,2082.0,43,72,11.0,3
veresra01,135,1.0,522.0,4,22,2.0,2
vergejo01,661,0.0,0.0,634,1140,117.0,101
verhadr01,127,8.0,597.0,4,26,0.0,2
verhojo01,99,0.0,612.0,9,44,3.0,3
verlaju01,454,454.0,8964.0,173,289,33.0,28
vermija01,2,0.0,18.0,0,1,0.0,0
vernojo01,2,0.0,0.0,0,1,0.0,0
vernomi01,2241,553.0,14643.0,19819,1448,212.0,2044
verrelo01,57,16.0,450.0,13,17,1.0,4
versazo01,1383,1320.0,35033.0,2267,3838,284.0,755
veryzto01,979,849.0,22604.0,1404,2631,144.0,471
veselbo01,6,0.0,80.0,1,1,0.0,0
vesiaal01,5,0.0,13.0,0,0,0.0,0
viaule01,186,0.0,4443.0,60,302,35.0,9
vicieda01,427,408.0,10239.0,702,60,19.0,10
vicker01,51,0.0,0.0,107,27,8.0,6
vickeru01,90,41.0,1392.0,16,125,10.0,1
vicketo01,99,0.0,2178.0,40,150,30.0,8
vicksa01,158,0.0,0.0,257,13,14.0,2
vicoge01,195,0.0,0.0,1541,117,21.0,148
victosh01,1219,1104.0,30079.0,2613,76,15.0,23
vidaljo01,54,36.0,1023.0,69,3,1.0,0
vidrojo01,1136,1085.0,27779.0,2092,2819,79.0,619
vieirth01,23,0.0,77.0,3,2,1.0,1
vielmen01,6,3.0,81.0,3,4,1.0,0
villabr01,91,0.0,308.0,11,17,0.0,0
villabr02,74,0.0,225.0,1,12,4.0,2
villaca01,476,76.0,2996.0,53,100,2.0,7
villach01,114,100.0,2562.0,72,189,13.0,25
villaed01,1,1.0,10.0,0,1,1.0,0
villael01,1,1.0,9.0,0,0,0.0,0
villahe01,149,123.0,3077.0,713,64,12.0,14
villahe02,8,0.0,18.0,1,0,1.0,0
villajo01,833,724.0,19102.0,1032,1872,128.0,417
villaos01,258,5.0,1008.0,21,51,3.0,2
villape01,44,1.0,214.0,6,1,0.0,0
villeis01,1,0.0,8.0,0,1,0.0,0
villoro01,717,93.0,3504.0,65,184,24.0,13
vilorme01,66,53.0,1466.0,416,31,2.0,2
vinafe01,1088,1003.0,26839.0,2319,2908,90.0,783
vinceni01,405,2.0,1197.0,20,40,5.0,3
vinceza01,5,2.0,81.0,3,6,0.0,0
vinesbo01,5,0.0,0.0,0,3,0.0,0
vineyda01,19,6.0,162.0,2,5,0.0,0
vininke01,8,0.0,20.0,1,1,0.0,0
vinsoch01,11,7.0,200.0,72,2,0.0,8
vinsoru01,58,53.0,1467.0,95,1,9.0,0
vintobi01,40,0.0,978.0,13,80,17.0,1
violafr01,421,420.0,8509.0,84,371,32.0,19
violape01,15,0.0,36.0,0,0,0.0,0
vioxji01,483,0.0,0.0,811,1228,119.0,116
virdobi01,1542,1463.0,39293.0,3777,100,73.0,18
virgioz01,278,163.0,5075.0,343,358,27.0,43
virgioz02,677,608.0,16324.0,3582,360,52.0,46
virtuja01,472,0.0,12267.0,4483,210,117.0,214
visnejo01,241,0.0,6063.0,477,96,78.0,12
viteljo01,4,0.0,0.0,1,2,1.0,0
vitiejo01,102,77.0,1872.0,378,30,7.0,37
vitkojo01,3,1.0,14.0,1,0,2.0,0
vittejo01,29,24.0,593.0,9,41,4.0,4
vittos01,1037,0.0,0.0,1387,2324,157.0,189
vizcaar01,206,0.0,583.0,10,12,4.0,0
vizcajo01,1649,1241.0,34297.0,2146,3723,146.0,759
vizcalu01,543,0.0,1640.0,30,53,0.0,2
vizquom01,2940,2773.0,73559.0,4268,8050,190.0,1797
vogelda01,90,77.0,1941.0,581,41,3.0,64
vogelot01,80,0.0,0.0,138,14,8.0,3
vogelry01,289,179.0,3570.0,72,132,7.0,14
vogtst01,546,458.0,12231.0,3538,190,25.0,59
voigtja01,260,146.0,4416.0,522,30,6.0,32
voigtol01,8,0.0,0.0,0,9,2.0,0
voisebi01,245,0.0,0.0,59,224,20.0,16
voitlu01,198,179.0,4674.0,1271,78,12.0,115
vollmcl01,551,21.0,584.0,1187,27,20.0,4
volqued01,294,274.0,4639.0,80,171,11.0,6
volstch01,170,126.0,2317.0,38,115,4.0,8
volzja01,11,6.0,117.0,0,2,2.0,0
vonfrto01,1,0.0,24.0,0,2,2.0,0
vonhobr01,13,10.0,160.0,1,5,0.0,0
vonkofr01,77,0.0,0.0,55,77,14.0,7
vonohda01,127,0.0,503.0,6,35,1.0,4
vorhecy01,11,0.0,186.0,2,12,3.0,0
vosbeed01,266,3.0,700.0,8,40,4.0,1
vosmijo01,1370,0.0,0.0,2958,107,66.0,25
vossal01,87,0.0,1944.0,180,113,36.0,11
vossbi01,371,285.0,8002.0,600,27,9.0,9
vothau01,24,21.0,317.0,9,7,0.0,1
vottojo01,1731,1714.0,44965.0,13095,1593,98.0,1267
vowinri01,6,6.0,135.0,1,6,1.0,0
voylebr01,40,3.0,205.0,4,7,0.0,0
voyleph01,20,0.0,0.0,45,2,4.0,0
vuckope01,286,186.0,4366.0,87,222,21.0,15
vukovge01,528,379.0,10938.0,961,24,13.0,8
vukovjo01,276,156.0,4751.0,236,372,28.0,31
wachami01,173,158.0,2705.0,82,113,7.0,7
wachtpa01,2,0.0,0.0,0,0,0.0,0
wackech01,1,0.0,6.0,0,1,0.0,0
wadats01,21,20.0,305.0,5,10,0.0,0
waddebr01,2,0.0,10.0,0,0,0.0,0
waddefr01,7,0.0,0.0,6,0,0.0,0
waddeja01,3,0.0,5.0,0,1,0.0,0
wadderu01,408,213.0,8904.0,176,740,91.0,17
waddeto01,113,9.0,646.0,18,24,0.0,1
wadebe01,118,1.0,288.0,27,36,4.0,4
wadeco01,161,0.0,533.0,11,16,1.0,0
wadega01,12,9.0,281.0,19,1,3.0,0
wadeha01,1,0.0,18.0,2,0,0.0,0
wadeja01,171,0.0,0.0,22,120,9.0,8
wadela01,37,26.0,694.0,56,3,1.0,1
waderi01,19,0.0,0.0,26,3,1.0,1
wadete01,61,19.0,379.0,4,14,2.0,1
wadety01,163,86.0,2560.0,143,159,6.0,34
wadswja01,47,0.0,1104.0,22,64,8.0,3
waechdo01,113,54.0,1153.0,20,19,6.0,1
wagenwo01,2,0.0,51.0,2,2,1.0,1
wagnebi01,83,0.0,0.0,343,86,24.0,10
wagnebi02,853,0.0,2709.0,33,86,5.0,2
wagnebu01,73,0.0,1743.0,97,126,46.0,9
wagnebu02,24,0.0,0.0,4,15,1.0,0
wagnech01,100,0.0,0.0,27,99,1.0,6
wagnega01,162,4.0,801.0,25,45,8.0,2
wagneha01,626,0.0,0.0,2423,271,53.0,36
wagnehe01,969,534.0,14595.0,2255,3004,402.0,294
wagnehe02,7,7.0,100.0,3,3,0.0,1
wagneho01,2777,997.0,50064.0,7940,6782,828.0,963
wagnejo01,60,0.0,0.0,114,149,10.0,28
wagnele01,1140,1110.0,28343.0,1705,51,65.0,5
wagnema01,408,254.0,7414.0,469,852,61.0,154
wagnema02,15,14.0,240.0,4,8,1.0,1
wagnene01,52,0.0,159.0,0,9,0.0,2
wagnepa01,160,84.0,1796.0,50,87,0.0,10
wagnery01,148,0.0,496.0,12,24,4.0,0
wagnety01,6,3.0,71.0,2,4,0.0,0
wagueja01,27,13.0,287.0,4,6,0.0,0
wahlbo01,17,0.0,46.0,1,1,0.0,0
wahlke01,207,0.0,0.0,317,476,39.0,63
wainhda01,85,0.0,315.0,10,21,2.0,3
wainwad01,393,326.0,6508.0,191,280,8.0,26
waitked01,1069,123.0,3264.0,9193,716,73.0,886
waitsri01,317,190.0,4281.0,91,252,8.0,10
waittch01,115,0.0,2982.0,227,17,41.0,7
wakamdo01,18,9.0,275.0,47,2,0.0,2
wakefbi01,62,4.0,359.0,4,23,0.0,2
wakefdi01,557,0.0,0.0,1146,36,50.0,7
wakefho01,79,60.0,1707.0,292,69,22.0,7
wakefti01,627,463.0,9679.0,227,329,30.0,29
wakelch01,10,10.0,255.0,32,0,2.0,0
walbema01,653,565.0,15242.0,3304,248,34.0,26
walberu01,544,0.0,0.0,113,558,37.0,18
walczed01,19,0.0,0.0,49,44,4.0,14
waldbdo01,2,0.0,0.0,0,3,0.0,0
waldefr01,1,0.0,0.0,0,0,1.0,0
waldejo01,243,0.0,666.0,10,20,3.0,0
waldema01,93,0.0,318.0,7,9,1.0,1
waldimi01,7,2.0,72.0,3,3,0.0,0
waldrir01,140,0.0,3501.0,237,16,21.0,0
waldrky01,24,0.0,97.0,3,9,0.0,2
waldrky02,4,2.0,52.0,4,0,0.0,0
walewji01,129,75.0,2222.0,164,230,7.0,54
walkbo01,350,259.0,4998.0,154,232,26.0,22
walkebi01,272,0.0,0.0,64,282,24.0,7
walkech01,370,234.0,6820.0,367,320,31.0,35
walkech02,202,185.0,4948.0,1412,171,16.0,146
walkecu01,1311,0.0,0.0,2776,144,112.0,48
walkedi01,74,30.0,705.0,21,133,16.0,2
walkedi02,1739,0.0,0.0,3479,157,106.0,35
walkedu01,244,193.0,5194.0,392,20,14.0,2
walkeed01,4,0.0,60.0,0,4,1.0,0
walkeer01,73,0.0,0.0,86,4,7.0,3
walkefl01,42,0.0,1077.0,221,70,37.0,4
walkefr01,109,0.0,0.0,250,12,14.0,2
walkege01,4,0.0,105.0,0,7,1.0,0
walkege02,1616,0.0,0.0,3665,115,156.0,28
walkegr01,689,668.0,17184.0,5828,363,45.0,547
walkeha01,715,1.0,27.0,1712,75,57.0,20
walkehu01,216,0.0,0.0,493,13,13.0,6
walkeja01,545,2.0,1326.0,19,51,2.0,4
walkeje01,190,90.0,2241.0,43,133,2.0,10
walkeje02,6,0.0,28.0,0,1,0.0,0
walkejo01,115,0.0,0.0,1057,61,14.0,71
walkeke01,122,0.0,306.0,2,17,0.0,0
walkela01,1887,1806.0,47036.0,3976,213,57.0,92
walkelu01,243,100.0,2478.0,25,120,11.0,10
walkema01,1,0.0,0.0,0,0,0.0,0
walkemi01,88,11.0,483.0,11,21,1.0,1
walkemi02,5,3.0,44.0,1,3,2.0,0
walkemy01,62,0.0,9.0,13,117,8.0,3
walkene01,1271,1176.0,31285.0,2761,2944,65.0,730
walkeos01,285,0.0,7326.0,1749,79,145.0,87
walkepe01,144,31.0,1018.0,24,51,5.0,3
walkero01,91,0.0,0.0,14,77,6.0,3
walkeru01,466,164.0,4444.0,1976,204,39.0,32
walkesp01,2,0.0,0.0,19,0,0.0,1
walketa01,108,105.0,1745.0,33,71,10.0,4
walketi01,1349,0.0,0.0,2906,221,167.0,46
walketo01,48,43.0,1110.0,15,101,3.0,2
walketo02,191,17.0,1243.0,21,45,6.0,2
walketo03,68,18.0,717.0,73,0,1.0,0
walketo04,1152,1091.0,28049.0,2239,2753,96.0,571
walkety01,286,1.0,899.0,14,29,3.0,2
walkewa01,1,0.0,27.0,5,1,2.0,0
walkewe01,5,0.0,114.0,4,0,2.0,0
walkuji01,2,0.0,0.0,0,1,0.0,0
walkuji02,116,0.0,0.0,23,92,4.0,6
wallabo01,2368,964.0,52767.0,4918,7465,814.0,722
wallabr01,364,310.0,8165.0,2131,259,29.0,211
wallach01,47,40.0,1125.0,374,20,4.0,3
wallada01,13,0.0,62.0,1,4,0.0,0
wallade01,27,0.0,99.0,3,3,1.0,0
wallado01,2,0.0,0.0,3,4,1.0,0
wallado02,6,1.0,42.0,4,3,0.0,1
wallahu01,4,0.0,0.0,0,1,0.0,0
wallaja01,2,0.0,0.0,13,6,0.0,0
wallaja02,157,0.0,0.0,323,338,42.0,77
wallaje01,119,1.0,411.0,2,16,1.0,0
wallaji01,7,7.0,207.0,10,3,1.0,0
wallale01,51,0.0,0.0,9,32,0.0,1
wallami01,117,4.0,545.0,9,23,2.0,2
wallati01,2192,2120.0,56470.0,2543,4065,247.0,373
walldo01,234,37.0,1422.0,41,65,5.0,4
walleno01,4,0.0,0.0,3,5,2.0,0
wallere01,1,0.0,3.0,0,1,0.0,1
wallety01,44,23.0,721.0,31,38,2.0,2
wallho01,1,0.0,15.0,0,0,1.0,0
wallide01,950,663.0,18630.0,2260,752,72.0,194
wallijo01,268,210.0,5909.0,524,23,10.0,8
walljo01,11,0.0,225.0,26,4,3.0,0
walljo02,15,0.0,41.0,0,1,0.0,0
wallmu01,91,1.0,567.0,17,54,3.0,3
wallsle01,721,608.0,16240.0,1491,165,42.0,53
wallst01,66,0.0,294.0,0,12,1.0,1
walrole01,23,2.0,107.0,4,11,0.0,1
walshau01,30,0.0,0.0,39,3,0.0,1
walshau02,39,0.0,0.0,2,21,0.0,3
walshco01,1,0.0,3.0,0,0,0.0,0
walshco02,14,9.0,203.0,7,17,1.0,2
walshda01,20,0.0,49.0,2,3,0.0,0
walshde01,80,0.0,0.0,121,104,16.0,11
walshed01,436,213.0,6147.0,237,1208,57.0,32
walshed02,79,0.0,0.0,12,73,2.0,4
walshja01,60,45.0,1213.0,300,28,1.0,22
walshji01,440,62.0,1743.0,612,726,96.0,73
walshji02,505,0.0,0.0,1003,72,41.0,16
walshji03,3,0.0,0.0,0,0,1.0,0
walshjo01,26,0.0,696.0,65,84,19.0,16
walshjo02,1,0.0,21.0,0,2,0.0,0
walshjo03,5,1.0,39.0,12,2,1.0,0
walshjo04,4,0.0,0.0,6,3,1.0,1
walshju01,89,0.0,0.0,12,33,5.0,1
walshto01,2,0.0,9.0,1,1,0.0,0
waltebe01,1,0.0,0.0,0,1,0.0,0
waltebu01,634,0.0,0.0,364,1135,63.0,119
waltech01,6,0.0,20.0,0,1,0.0,0
walteda01,81,75.0,2001.0,467,46,8.0,6
waltefr01,38,0.0,0.0,108,35,1.0,2
waltege01,128,0.0,548.0,13,26,2.0,2
walteke01,203,159.0,4345.0,340,24,7.0,7
waltemi01,46,0.0,264.0,4,12,0.0,2
waltepj01,40,24.0,456.0,12,15,1.0,3
waltero01,481,0.0,0.0,1887,537,63.0,68
walteza01,34,17.0,547.0,29,28,3.0,5
waltobr01,27,0.0,102.0,2,3,1.0,0
waltoda01,194,175.0,4460.0,316,10,12.0,5
waltodo01,12,9.0,246.0,13,14,0.0,4
waltoje01,524,355.0,10046.0,1008,13,17.0,5
waltore01,23,12.0,320.0,26,0,2.0,0
wambsbi01,1437,0.0,0.0,3420,4269,375.0,684
wanerll01,1821,0.0,0.0,4864,157,87.0,31
wanerpa01,2361,0.0,0.0,5513,270,144.0,105
wangch01,174,126.0,2537.0,49,159,4.0,15
wangwe01,47,0.0,149.0,1,7,0.0,0
wanneja01,2,2.0,51.0,1,5,4.0,1
wannipe01,158,0.0,0.0,307,452,48.0,93
wantzdi01,1,0.0,3.0,0,0,0.0,0
wapnist01,10,0.0,36.0,1,0,1.0,0
wardaa01,1026,0.0,0.0,2163,3066,164.0,465
wardbr01,95,0.0,281.0,3,9,1.0,0
wardch01,236,0.0,0.0,398,596,84.0,78
wardch02,28,24.0,604.0,94,6,1.0,4
wardco01,6,2.0,37.0,0,2,0.0,0
wardco02,22,0.0,108.0,3,3,0.0,0
wardda01,569,484.0,12242.0,2214,152,21.0,239
warddi01,4,0.0,0.0,0,1,0.0,0
warddu01,462,2.0,2000.0,37,86,6.0,3
wardejo01,28,0.0,112.0,0,2,1.0,0
wardga01,1150,1060.0,28120.0,2777,108,44.0,55
wardha01,1,0.0,0.0,2,0,0.0,0
wardja01,21,13.0,372.0,32,27,1.0,5
wardji01,1,0.0,30.0,5,1,2.0,0
wardjo01,1872,0.0,49308.0,3325,5050,952.0,494
wardjo02,1,0.0,18.0,0,0,1.0,0
wardjo03,1,0.0,24.0,0,2,1.0,0
wardjo04,136,113.0,3039.0,476,183,37.0,30
wardke01,84,55.0,1552.0,122,2,5.0,0
wardlcu01,52,12.0,357.0,5,16,1.0,1
wardpe01,863,809.0,20726.0,1513,1250,103.0,151
wardpi01,216,0.0,5298.0,397,317,95.0,33
wardpr01,607,294.0,7968.0,3543,410,53.0,328
wardru01,11,0.0,222.0,16,1,3.0,0
wardta01,87,73.0,1929.0,83,64,7.0,4
wardtu01,512,359.0,10396.0,921,31,12.0,4
wareje01,18,9.0,177.0,5,9,0.0,2
waresbu01,85,0.0,0.0,166,230,37.0,30
warhoja01,224,54.0,1572.0,50,381,44.0,10
warmocy01,29,0.0,0.0,11,28,1.0,2
warneed01,11,0.0,0.0,2,15,2.0,0
warnefr01,257,0.0,6804.0,344,443,157.0,31
warneho01,57,0.0,0.0,74,85,16.0,6
warneja01,435,0.0,0.0,582,949,71.0,118
warneja02,33,0.0,164.0,3,13,0.0,0
warneja03,37,34.0,881.0,59,1,1.0,0
warnejo01,1043,322.0,25512.0,4554,1315,207.0,102
warnelo01,445,0.0,0.0,126,538,8.0,31
warnoha01,2,0.0,0.0,1,0,0.0,0
warread01,323,21.0,1477.0,24,61,4.0,3
warrear01,6,0.0,16.0,0,0,0.0,0
warrebe01,337,0.0,0.0,1170,214,42.0,31
warrebi01,25,0.0,0.0,66,17,6.0,1
warremi01,52,27.0,614.0,5,12,4.0,2
warreto01,22,0.0,0.0,6,14,2.0,0
warstra01,1173,0.0,0.0,2353,3813,321.0,737
warthda01,83,41.0,921.0,11,48,2.0,5
warwibi01,23,0.0,0.0,52,10,3.0,0
warwica01,428,347.0,9583.0,737,28,15.0,10
wasdeji01,739,0.0,0.0,3309,183,68.0,225
wasdijo01,328,65.0,2380.0,37,69,5.0,3
wasemli01,2,0.0,0.0,3,0,0.0,0
washbge01,1,0.0,0.0,1,0,0.0,0
washbgr01,8,2.0,34.0,2,2,0.0,0
washbja01,312,300.0,5591.0,68,208,13.0,13
washbli01,9,0.0,186.0,7,7,0.0,0
washbra01,239,166.0,3629.0,91,216,13.0,16
washebu01,1,0.0,9.0,0,1,0.0,0
washicl01,1685,1579.0,42107.0,3198,104,91.0,22
washida01,2,0.0,9.0,0,0,0.0,0
washige01,91,0.0,0.0,150,12,5.0,2
washila01,16,6.0,192.0,16,6,0.0,2
washiri01,7,2.0,70.0,0,9,0.0,0
washiro01,531,374.0,10484.0,667,1068,70.0,209
washiul01,853,731.0,20011.0,1220,2336,160.0,482
wasinma01,38,19.0,612.0,23,52,4.0,10
waslega01,152,42.0,1234.0,38,78,2.0,7
wasseeh01,57,0.0,128.0,1,8,1.0,0
waszgbj01,26,12.0,369.0,70,2,0.0,2
waterch01,16,12.0,229.0,12,5,1.0,1
waterfr01,63,41.0,1569.0,106,136,98.0,10
waterfr02,25,5.0,168.0,2,4,0.0,0
waterst01,5,0.0,18.0,1,0,0.0,0
wathadu01,3,1.0,42.0,14,0,0.0,0
wathajo01,832,646.0,17779.0,3388,284,52.0,123
watkibi01,35,0.0,834.0,45,63,15.0,4
watkibo01,5,0.0,47.0,0,1,0.0,0
watkida01,60,38.0,1154.0,247,20,5.0,2
watkied01,1,0.0,21.0,1,0,0.0,0
watkige01,831,0.0,0.0,1800,77,87.0,31
watkilo01,27,20.0,557.0,36,40,7.0,10
watkipa01,102,39.0,1379.0,119,2,3.0,0
watkisc01,27,0.0,65.0,1,4,0.0,0
watkist01,11,0.0,43.0,0,3,1.0,0
watkito01,9,8.0,213.0,5,15,0.0,0
watline01,9,0.0,0.0,37,7,1.0,2
watsoal01,206,137.0,2676.0,33,124,7.0,4
watsoar01,32,0.0,0.0,93,29,7.0,3
watsobo01,1668,1568.0,40030.0,9848,679,110.0,773
watsobr01,26,19.0,515.0,39,1,1.0,0
watsodo01,69,0.0,0.0,9,84,4.0,1
watsojo01,4,0.0,0.0,7,7,1.0,3
watsoma01,11,0.0,37.0,1,1,0.0,0
watsoma02,34,24.0,625.0,47,0,2.0,0
watsomi01,90,0.0,0.0,7,129,10.0,4
watsomo01,3,0.0,48.0,0,1,2.0,0
watsomu01,179,0.0,0.0,22,235,15.0,9
watsoto01,627,0.0,1773.0,36,93,5.0,7
wattal01,1,0.0,0.0,0,1,0.0,0
watted01,411,13.0,1980.0,27,87,4.0,5
wattfr01,38,0.0,0.0,7,19,4.0,1
watwojo01,385,0.0,0.0,1478,87,55.0,81
waughji01,46,0.0,0.0,5,24,2.0,2
waybo01,1,0.0,0.0,1,0,0.0,0
wayenfr01,2,0.0,0.0,0,1,0.0,0
waynega01,231,0.0,749.0,6,41,2.0,3
wayneju01,26,8.0,185.0,7,8,0.0,2
weafeke01,1,0.0,0.0,0,0,0.0,0
weathda01,964,69.0,4129.0,56,162,13.0,9
weathro01,677,0.0,0.0,1565,53,41.0,15
weavear01,86,33.0,1959.0,360,108,16.0,10
weavebu01,1250,0.0,0.0,2432,3477,395.0,418
weaveer01,32,0.0,112.0,1,6,1.0,0
weavefa01,756,0.0,19224.0,1550,249,152.0,41
weavefl01,85,5.0,466.0,11,19,2.0,1
weaveha01,19,0.0,0.0,5,36,1.0,1
weaveje01,355,274.0,5514.0,116,229,13.0,13
weaveje02,331,331.0,6202.0,103,172,16.0,8
weaveji01,189,0.0,0.0,29,169,16.0,9
weaveji02,27,2.0,159.0,7,11,1.0,2
weaveji03,16,5.0,204.0,12,1,0.0,0
weavelu01,76,67.0,1048.0,30,46,4.0,3
weavemo01,201,0.0,0.0,28,196,15.0,12
weaveor01,40,2.0,96.0,4,37,5.0,1
weavero01,19,6.0,191.0,8,9,2.0,2
weavesa01,178,0.0,4458.0,120,315,47.0,7
webbbi01,5,0.0,0.0,9,13,1.0,1
webbbi02,1,0.0,0.0,0,0,0.0,0
webbbr01,199,198.0,3959.0,101,268,20.0,21
webbda01,94,0.0,330.0,4,11,4.0,0
webbea01,549,0.0,0.0,1086,68,53.0,26
webbele01,154,0.0,0.0,32,106,3.0,3
webbha01,53,19.0,506.0,16,18,1.0,2
webbja01,44,0.0,127.0,0,2,1.0,0
webbjo01,5,1.0,39.0,0,0,0.0,0
webble01,7,3.0,81.0,1,8,2.0,1
webblo01,21,19.0,282.0,4,9,0.0,1
webbre01,25,0.0,0.0,6,23,2.0,3
webbry01,375,0.0,1180.0,21,71,4.0,6
webbsk01,657,0.0,0.0,1228,1925,149.0,374
webbty01,117,0.0,315.0,12,11,1.0,2
weberbe01,228,0.0,852.0,15,50,4.0,3
weberch01,1,0.0,12.0,0,1,1.0,0
weberha01,3,0.0,84.0,17,10,7.0,0
weberjo01,2,0.0,57.0,2,1,1.0,0
weberne01,4,0.0,7.0,0,0,0.0,0
weberry01,59,16.0,472.0,17,24,1.0,1
weberth01,10,0.0,57.0,2,4,1.0,0
webstal01,43,23.0,403.0,14,15,1.0,2
webstle01,528,380.0,10708.0,2648,189,15.0,24
webstmi01,1009,767.0,22042.0,1930,35,42.0,7
webstra01,29,15.0,496.0,35,46,8.0,14
webstra02,184,161.0,4283.0,1284,86,16.0,97
weckbpe01,33,0.0,768.0,160,33,12.0,2
wedgeer01,6,5.0,132.0,25,3,0.0,1
weekljo01,35,26.0,766.0,53,3,0.0,0
weeksje01,246,235.0,6365.0,388,638,25.0,128
weeksri01,1113,1066.0,28091.0,2006,2649,145.0,646
weemsjo01,9,0.0,42.0,0,0,0.0,0
wegenmi01,57,42.0,809.0,18,45,1.0,1
wegmabi01,263,216.0,4451.0,166,208,18.0,20
wehdebi01,12,0.0,0.0,1,11,0.0,0
wehmehe01,361,95.0,2249.0,87,259,26.0,16
wehnejo01,348,169.0,5100.0,376,260,15.0,44
wehrmda01,76,10.0,473.0,13,20,2.0,5
weigepa01,1,0.0,2.0,0,0,0.0,0
weigera01,68,0.0,0.0,180,28,5.0,8
weihepo01,66,0.0,1725.0,114,26,24.0,4
weikdi01,76,1.0,49.0,9,37,2.0,2
weilabo01,277,0.0,0.0,44,265,15.0,19
weilaed01,10,0.0,0.0,0,2,0.0,0
weilaky01,10,8.0,127.0,2,1,2.0,0
weilmca01,239,0.0,0.0,59,444,28.0,19
weimeja01,191,147.0,4419.0,122,402,32.0,8
weinele01,131,0.0,0.0,10,75,7.0,3
weingel01,20,0.0,0.0,29,32,9.0,7
weinhro01,30,0.0,93.0,4,2,3.0,1
weintph01,374,0.0,0.0,2884,221,36.0,201
